type,neighborhood,address,price,geo,beds,baths,sqft,url,work_time,work_directions,work_lines,friend_time,friend_directions,friend_lines
Rental Unit,Hudson Heights,733 West 183rd Street #4H,"$1,825","40.85214454,-73.9369596",1 Bed,1 Bath,,https://streeteasy.com/building/731-west-183-street-new_york/4h,41.0,1: Walk west on West 183rd Street. 2: Enter the 181 St Station. 3: Take the A toward Ozone Park - Lefferts Blvd. (11 stops) 4: Exit the Chambers St Station. 5: Walk southeast on Murray Street. 6: Bear right onto Steve Flanders Square. 7: Your destination is on the left. ,1,59.0,1: Walk west on West 183rd Street. 2: Enter the 181 St Station. 3: Take the A toward Ozone Park - Lefferts Blvd. (5 stops) 4: Exit the 59 St - Columbus Circle Station. 5: Exit the station. 6: Exit the station. 7: Walk southeast on Central Park South/West 59th Street. 8: Turn right onto the walkway. 9: Turn left onto Broadway. 10: Turn left onto West 56th Street. 11: Enter the 57 St - 7 Av Station. 12: Take the W toward Astoria - Ditmars Blvd. (9 stops) 13: Exit the Astoria - Ditmars Blvd Station. 14: Walk southeast on Ditmars Boulevard. 15: Turn left onto 35th Street. 16: Your destination is on the right. ,2
Rental Unit,Fort Hamilton,150 95th Street #1,"$1,900","40.61688404,-74.03662114",1 Bed,1 Bath,,https://streeteasy.com/building/150-95-street-brooklyn/1,54.0,1: Walk northeast on 95th Street. 2: Turn right onto Marine Avenue. 3: Turn left onto 96th Street. 4: Turn left onto 3rd Avenue. 5: Turn right onto 95th Street. 6: Enter the Bay Ridge - 95 St Station. 7: Take the R toward Forest Hills - 71 Av. (19 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,1,85.0,1: Walk northeast on 95th Street. 2: Turn right onto Marine Avenue. 3: Turn left onto 96th Street. 4: Turn left onto 3rd Avenue. 5: Turn right onto 95th Street. 6: Enter the Bay Ridge - 95 St Station. 7: Take the R toward Forest Hills - 71 Av. (12 stops) 8: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
Rental Unit,Astoria,36-16 Astoria Boulevard South #3E,"$2,300","40.76900805,-73.91339516",1 Bed,1 Bath,,https://streeteasy.com/building/36_12-astoria-boulevard-s-astoria/3e,52.0,1: Walk northeast on 37th Street. 2: Turn left onto Astoria Boulevard South/I 278 Truck. Continue on I 278 Truck. 3: Enter the Astoria Blvd Station. 4: Take the W toward Whitehall St. (18 stops) 5: Exit the City Hall Station. 6: Walk southeast on Steve Flanders Square. 7: Your destination is on the left. ,1,14.0,1: Walk northeast on 37th Street. 2: Turn left onto 23rd Avenue. 3: Turn right onto 35th Street. 4: Your destination is on the right. ,0
Rental Unit,Stuyvesant Heights,1086 Broadway #302,"$2,300","40.69420878,-73.93083065",1 Bed,1 Bath,,https://streeteasy.com/building/1086-broadway-brooklyn/302,28.0,1: Walk southeast on Broadway. 2: Enter the Kosciuszko St Station. 3: Take the J toward Broad St. (6 stops) 4: Exit the Chambers St Station. 5: Walk northwest on Chambers Street. 6: Turn left onto Centre Street. 7: Continue on Steve Flanders Square. 8: Your destination is on the right. ,1,62.0,1: Walk southeast on Broadway. 2: Enter the Kosciuszko St Station. 3: Take the J toward Broad St. (5 stops) 4: Exit the Canal St Station. 5: Walk northwest on Canal Street. 6: Enter the Canal St Station. 7: Take the N toward Astoria - Ditmars Blvd. (14 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Rental Unit,Murray Hill (Queens),144-25 33rd Avenue #1F,"$1,900","40.76866623,-73.82324594",1 Bed,1 Bath,,https://streeteasy.com/building/144_25-33-avenue-flushing/1f,67.0,1: Walk south. 2: Turn right onto 33rd Avenue. 3: Turn left onto Parsons Boulevard. 4: Take the QM3 toward MIDTOWN 57 ST via 6 AV. (4 stops) 5: Walk southwest on 6th Avenue/Avenue of the Americas. 6: Enter the 34 St - Herald Sq Station. 7: Take the W toward Whitehall St. (7 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,2,59.0,1: Walk south. 2: Turn right onto 33rd Avenue. 3: Take the Q20A toward JAMAICA  MERRICK BL via 20 AV via MAIN S. (4 stops) 4: Walk south on Main Street. 5: Enter the Flushing - Main St Station. 6: Take the 7X toward 34 St - 11 Av. (4 stops) 7: Transfer at the Queensboro Plaza Station. 8: Take the W toward Astoria - Ditmars Blvd. (6 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,3
Rental Unit,Hudson Heights,647 West 174th Street #2F,"$2,150","40.84594284,-73.93946301",1 Bed,1 Bath,,https://streeteasy.com/building/647-west-174-street-new_york/2f,41.0,1: Walk northwest on West 174th Street. 2: Turn right onto Fort Washington Avenue. 3: Enter the 175 St Station. 4: Take the A toward Ozone Park - Lefferts Blvd. (10 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,59.0,1: Walk northwest on West 174th Street. 2: Turn right onto Fort Washington Avenue. 3: Enter the 175 St Station. 4: Take the A toward Ozone Park - Lefferts Blvd. (4 stops) 5: Exit the 59 St - Columbus Circle Station. 6: Exit the station. 7: Exit the station. 8: Walk southeast on Central Park South/West 59th Street. 9: Turn right onto the walkway. 10: Turn left onto Broadway. 11: Turn left onto West 56th Street. 12: Enter the 57 St - 7 Av Station. 13: Take the W toward Astoria - Ditmars Blvd. (9 stops) 14: Exit the Astoria - Ditmars Blvd Station. 15: Walk southeast on Ditmars Boulevard. 16: Turn left onto 35th Street. 17: Your destination is on the right. ,2
Rental Unit,Prospect Park South,180 East 17th Street #211,"$1,500","40.64625894,-73.96390327",Studio,1 Bath,,https://streeteasy.com/building/180-east-17-street-brooklyn/rental/3894223,42.0,1: Walk south on East 17th Street. 2: Turn right onto Beverley Road. 3: Enter the Beverley Rd Station. 4: Take the Q toward 96 St. (6 stops) 5: Transfer to take the R toward Forest Hills - 71 Av. (6 stops) 6: Exit the City Hall Station. 7: Walk southeast on Steve Flanders Square. 8: Your destination is on the left. ,2,76.0,1: Walk south on East 17th Street. 2: Turn right onto Beverley Road. 3: Enter the Beverley Rd Station. 4: Take the Q toward 96 St. (10 stops) 5: Transfer to take the N toward Astoria - Ditmars Blvd. (11 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,2
Rental Unit,Hunters Point,11-15 46 Road #4H,"$2,200","40.7458174,-73.94991163",1 Bed,1 Bath,,https://streeteasy.com/building/11_15-46-road-long_island_city/4h,41.0,1: Walk east on 46th Road. 2: Turn left onto 21st Street. 3: Turn right onto the walkway. 4: Enter the Court Sq Station. 5: Take the E toward World Trade Center. (12 stops) 6: Exit the World Trade Center Station. 7: Walk southeast on Barclay Street. 8: Turn left onto Broadway. 9: Turn right onto Steve Flanders Square. 10: Your destination is on the left. ,1,37.0,1: Walk east on 46th Road. 2: Turn left onto 21st Street. 3: Take the Q69 toward JACKSON HEIGHTS 82 ST via 21 ST via DITMARS BL. (27 stops) 4: Walk northwest on Ditmars Boulevard. 5: Turn right onto 35th Street. 6: Your destination is on the right. ,1
Co-op,Hudson Heights,340 Haven Avenue #2D,"$2,200","40.85110092,-73.94159698",1 Bed,1 Bath,,https://streeteasy.com/building/lafayette-gardens-340-haven-avenue-new_york/2d?featured=1,47.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the A toward Far Rockaway - Mott Av. (11 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,71.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (15 stops) 5: Exit the 50 St Station. 6: Walk southwest on Broadway. 7: Turn left onto West 49th Street. 8: Enter the 49 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (10 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j?featured=1,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Rental Unit,Washington Heights,523 West 160th Street #5A,"$1,990","40.83539963,-73.94180298",1 Bed,1 Bath,,https://streeteasy.com/building/523-west-160-street-new_york/5a,45.0,1: Walk southeast on West 160th Street. 2: Turn left onto Amsterdam Avenue. 3: Enter the 163 St - Amsterdam Av Station. 4: Take the C toward Euclid Av. (21 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,52.0,1: Walk southeast on West 160th Street. 2: Turn left onto Amsterdam Avenue. 3: Enter the 163 St - Amsterdam Av Station. 4: Take the C toward Euclid Av. (4 stops) 5: Transfer to take the D toward Coney Island - Stillwell Av. (2 stops) 6: Exit the 7 Av Station. 7: Walk northeast on 7th Avenue. 8: Enter the 57 St - 7 Av Station. 9: Take the N toward Astoria - Ditmars Blvd. (9 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,3
Rental Unit,Upper West Side,205 West 91st Street #4A,"$2,300","40.79130277,-73.97317092",Studio,1 Bath,,https://streeteasy.com/building/205-west-91-street-new_york/4a,31.0,1: Walk northwest on West 91st Street. 2: Turn right onto Broadway. 3: Enter the 96 St Station. 4: Take the 2 toward Flatbush Av - Brooklyn College. (6 stops) 5: Exit the Park Pl Station. 6: Walk southeast on Park Place. 7: Turn left onto Broadway. 8: Turn right onto Steve Flanders Square. 9: Your destination is on the left. ,1,48.0,1: Walk northwest on West 91st Street. 2: Turn right onto Broadway. 3: Enter the 96 St Station. 4: Take the 2 toward Flatbush Av - Brooklyn College. (2 stops) 5: Exit the Times Sq - 42 St Station. 6: Walk southeast on West 41st Street. 7: Enter the Times Sq - 42 St Station. 8: Take the W toward Astoria - Ditmars Blvd. (11 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
Rental Unit,Upper West Side,330 West 85th Street #4F,"$2,300","40.78847701,-73.97960008",Studio,1 Bath,,https://streeteasy.com/building/328-west-85-street-new_york/4f,31.0,1: Walk southeast on West 85th Street. 2: Turn left onto Broadway. 3: Turn right onto West 86th Street. 4: Enter the 86 St Station. 5: Take the 1 toward South Ferry. (2 stops) 6: Transfer to take the 2 toward Flatbush Av - Brooklyn College. (5 stops) 7: Exit the Park Pl Station. 8: Walk southeast on Park Place. 9: Turn left onto Broadway. 10: Turn right onto Steve Flanders Square. 11: Your destination is on the left. ,2,48.0,1: Walk southeast on West 85th Street. 2: Turn left onto Broadway. 3: Turn right onto West 86th Street. 4: Enter the 86 St Station. 5: Take the 1 toward South Ferry. (6 stops) 6: Exit the Times Sq - 42 St Station. 7: Walk southeast on West 41st Street. 8: Enter the Times Sq - 42 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (11 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Fort George,10 Hillside Avenue #4H,"$1,825","40.85910412,-73.93047117",1 Bed,1 Bath,,https://streeteasy.com/building/10-hillside-avenue-new_york/4h,47.0,1: Walk northwest on Hillside Avenue. 2: Continue on Bennett Avenue. 3: Turn right onto the walkway. 4: Enter the 190 St Station. 5: Take the A toward Far Rockaway - Mott Av. (12 stops) 6: Exit the Chambers St Station. 7: Walk southeast on Murray Street. 8: Bear right onto Steve Flanders Square. 9: Your destination is on the left. ,1,71.0,1: Walk southeast on Hillside Avenue. 2: Enter the Dyckman St Station. 3: Take the 1 toward South Ferry. (17 stops) 4: Exit the 50 St Station. 5: Walk southwest on Broadway. 6: Turn left onto West 49th Street. 7: Enter the 49 St Station. 8: Take the W toward Astoria - Ditmars Blvd. (10 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
Rental Unit,Kips Bay,220 East 29th Street #32,"$2,275","40.74185477,-73.97925348",Studio,1 Bath,,https://streeteasy.com/building/220-east-29-street-new_york/32,24.0,1: Walk northwest on East 29th Street. 2: Turn left onto Park Avenue South. 3: Enter the 28 St Station. 4: Take the 6X toward Brooklyn Bridge - City Hall. (7 stops) 5: Exit the Brooklyn Bridge - City Hall Station. 6: Walk northwest on Chambers Street. 7: Turn left onto Centre Street. 8: Continue on Steve Flanders Square. 9: Your destination is on the right. ,1,48.0,1: Walk northwest on East 29th Street. 2: Continue on West 29th Street. 3: Turn left onto Broadway. 4: Enter the 28 St Station. 5: Take the W toward Astoria - Ditmars Blvd. (13 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,1
Co-op,Lenox Hill,221 East 76th Street #1B,"$2,200","40.77209854,-73.95749664",Studio,1 Bath,,https://streeteasy.com/building/221-east-76-street-new_york/1b,35.0,1: Walk northwest on East 76th Street. 2: Enter the 77 St Station. 3: Take the 6 toward Brooklyn Bridge - City Hall. (13 stops) 4: Exit the Brooklyn Bridge - City Hall Station. 5: Walk northwest on Chambers Street. 6: Turn left onto Centre Street. 7: Continue on Steve Flanders Square. 8: Your destination is on the right. ,1,38.0,1: Walk northwest on East 76th Street. 2: Enter the 77 St Station. 3: Take the 6 toward Brooklyn Bridge - City Hall. (2 stops) 4: Exit the 59 St Station. 5: Walk northeast on Lexington Avenue. 6: Enter the Lexington Av/59 St Station. 7: Take the N toward Astoria - Ditmars Blvd. (7 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Co-op,Forest Hills,111-09 66th Avenue #1C,"$1,980","40.73139954,-73.84539795",1 Bed,1 Bath,,https://streeteasy.com/building/111_01-66-avenue-forest_hills/1c,71.0,1: Walk south on the walkway. 2: Turn left onto the walkway. 3: Turn right onto 111th Street. 4: Turn right onto 66th Road. 5: Turn left onto 102nd Street. 6: Turn right onto 67th Road. 7: Enter the 67 Av Station. 8: Take the R toward Bay Ridge - 95 St. (24 stops) 9: Exit the City Hall Station. 10: Walk southeast on Steve Flanders Square. 11: Your destination is on the left. ,1,68.0,1: Walk south on the walkway. 2: Turn left onto the walkway. 3: Turn right onto 111th Street. 4: Turn right onto 66th Road. 5: Turn left onto 102nd Street. 6: Turn right onto 67th Road. 7: Enter the 67 Av Station. 8: Take the R toward Bay Ridge - 95 St. (12 stops) 9: Transfer at the Lexington Av/59 St Station. 10: Take the N toward Astoria - Ditmars Blvd. (7 stops) 11: Exit the Astoria - Ditmars Blvd Station. 12: Walk southeast on Ditmars Boulevard. 13: Turn left onto 35th Street. 14: Your destination is on the right. ,2
Co-op,Kew Gardens,125-16 83 Drive #1E,"$1,795","40.70927355,-73.82760914",1 Bed,1 Bath,,https://streeteasy.com/building/125_16-83-drive-kew_gardens/1e,69.0,1: Walk northeast on 84th Avenue. 2: Turn left onto Kew Gardens Road. 3: Turn left onto the walkway. 4: Turn left onto Union Turnpike. 5: Make a left U-turn to stay on Union Turnpike. 6: Enter the Kew Gardens - Union Tpke Station. 7: Take the E toward World Trade Center. (16 stops) 8: Exit the World Trade Center Station. 9: Walk southeast on Barclay Street. 10: Turn left onto Broadway. 11: Turn right onto Steve Flanders Square. 12: Your destination is on the left. ,1,62.0,1: Walk northeast on 84th Avenue. 2: Turn left onto Kew Gardens Road. 3: Turn left onto the walkway. 4: Turn left onto Union Turnpike. 5: Make a left U-turn to stay on Union Turnpike. 6: Enter the Kew Gardens - Union Tpke Station. 7: Take the E toward World Trade Center. (3 stops) 8: Exit the Queens Plaza Station. 9: Walk west on Queens Plaza South. 10: Continue on Queens Plaza South. 11: Turn left onto the walkway. 12: Continue. 13: Turn right onto the walkway. 14: Enter the Queensboro Plaza Station. 15: Take the N toward Astoria - Ditmars Blvd. (6 stops) 16: Exit the Astoria - Ditmars Blvd Station. 17: Walk southeast on Ditmars Boulevard. 18: Turn left onto 35th Street. 19: Your destination is on the right. ,2
